Time,Temp,Rel_Hum,Weather,WHE,RSE,GRE,MHE,B1E,BME,CWE,DWE,EQE,FRE,HPE,OFE,UTE,WOE,B2E,CDE,DNE,EBE,FGE,HTE,OUE,TVE,UNE,Hour,Month,time_num
2012-04-08 08:00:00,9.0,68.0,11.0,479,43,0,436,0,7,0,0,44,107,38,18,9,1,7,0,0,0,133,5,0,39,28,08,04,1204080800
2012-04-08 09:00:00,10.0,66.0,11.0,447,178,0,269,0,7,0,0,40,107,1,15,9,0,7,0,0,0,0,5,0,39,39,09,04,1204080900
2012-04-08 10:00:00,10.4,65.0,11.0,310,43,0,267,0,7,0,0,40,107,0,15,9,0,7,0,0,0,0,5,0,39,38,10,04,1204081000
2012-04-08 11:00:00,11.6,61.0,11.0,2138,45,0,2093,0,7,0,0,40,118,1797,15,9,0,7,0,0,0,0,5,0,38,57,11,04,1204081100
2012-04-08 12:00:00,12.0,61.0,11.0,2257,173,2,2082,0,7,0,0,40,116,1798,15,9,0,8,0,0,0,0,5,0,38,46,12,04,1204081200
2012-04-08 13:00:00,11.2,63.0,10.0,2495,180,2,2313,0,7,0,0,40,116,1775,19,9,0,7,0,0,0,130,5,0,38,167,13,04,1204081300
2012-04-08 14:00:00,11.0,62.0,10.0,2106,43,2,2061,0,7,0,0,42,116,1773,18,9,0,8,0,0,0,0,5,0,38,45,14,04,1204081400
2012-04-08 15:00:00,12.2,62.0,10.0,456,43,0,413,0,7,0,0,40,107,37,15,9,0,8,0,0,0,0,5,0,38,147,15,04,1204081500
2012-04-08 16:00:00,10.7,65.0,11.0,351,43,2,306,0,7,0,0,39,107,38,15,9,0,8,0,0,0,0,5,0,38,40,16,04,1204081600
2012-04-08 17:00:00,11.0,67.0,11.0,479,173,2,304,0,7,0,0,40,107,37,15,9,0,8,0,0,0,0,5,0,39,37,17,04,1204081700
2012-04-08 18:00:00,9.5,78.0,11.0,470,43,0,427,0,7,0,0,40,108,36,15,9,0,8,0,0,0,1,5,0,39,159,18,04,1204081800
2012-04-08 19:00:00,8.8,77.0,11.0,781,41,2,738,0,7,0,0,40,107,35,15,9,0,7,0,0,0,426,5,0,38,49,19,04,1204081900
2012-04-08 20:00:00,8.8,74.0,11.0,475,41,0,434,0,7,0,0,40,106,36,15,9,0,7,0,0,0,125,5,0,38,46,20,04,1204082000
2012-04-08 21:00:00,7.7,78.0,11.0,584,169,2,413,0,7,0,0,44,107,36,15,9,0,8,0,0,0,0,5,0,39,143,21,04,1204082100
2012-04-08 22:00:00,8.3,70.0,11.0,607,178,0,429,0,7,0,0,39,107,36,15,9,0,7,0,0,0,122,5,0,38,44,22,04,1204082200
2012-04-08 23:00:00,8.4,75.0,11.0,356,43,0,313,0,7,0,0,39,106,36,15,9,0,8,0,0,0,7,5,0,38,43,23,04,1204082300
2012-04-09 00:00:00,8.4,75.0,11.0,580,43,2,535,0,7,0,0,39,107,36,15,9,0,7,0,0,0,121,5,0,39,150,00,04,1204090000
2012-04-09 01:00:00,8.3,75.0,11.0,347,43,2,302,0,7,0,0,40,106,35,15,9,0,8,0,0,0,1,5,0,38,38,01,04,1204090100
2012-04-09 02:00:00,8.8,75.0,10.0,479,173,2,304,0,7,0,0,40,107,36,15,9,0,8,0,0,0,0,5,0,39,38,02,04,1204090200
2012-04-09 03:00:00,7.5,77.0,11.0,1073,43,2,1028,21,7,0,0,41,107,36,20,9,0,59,0,0,0,130,5,0,38,555,03,04,1204090300
2012-04-09 04:00:00,6.4,78.0,11.0,712,43,2,667,20,7,0,21,29,106,35,19,9,0,56,0,5,0,0,39,0,38,283,04,04,1204090400
2012-04-09 05:00:00,6.6,75.0,11.0,2060,43,4,2013,0,329,0,749,40,107,36,19,9,0,72,0,0,0,0,5,0,289,358,05,04,1204090500
2012-04-09 06:00:00,6.5,78.0,10.0,1101,173,2,926,0,334,0,2,40,107,37,19,9,0,8,0,0,0,6,4,0,245,115,06,04,1204090600
2012-04-09 07:00:00,9.5,69.0,10.0,968,43,4,921,0,7,0,0,40,107,36,15,9,0,58,0,0,0,122,5,0,48,474,07,04,1204090700
2012-04-09 08:00:00,10.7,61.0,12.0,589,45,2,542,0,7,0,3,40,107,38,15,9,0,7,0,0,0,126,5,0,38,147,08,04,1204090800
2012-04-09 09:00:00,11.6,67.0,11.0,356,41,0,315,0,7,0,0,41,107,38,15,9,0,7,0,0,0,1,5,0,37,48,09,04,1204090900
2012-04-09 10:00:00,12.3,67.0,11.0,2422,171,0,2251,0,7,0,0,43,118,1822,19,9,0,8,0,0,0,131,5,0,38,51,10,04,1204091000
2012-04-09 11:00:00,13.1,65.0,12.0,2092,43,0,2049,0,7,0,0,40,118,1755,15,9,0,8,0,0,0,0,5,0,38,54,11,04,1204091100
2012-04-09 12:00:00,12.2,75.0,10.0,347,38,2,307,0,7,0,0,40,108,37,18,9,0,8,0,0,0,0,5,0,38,37,12,04,1204091200
2012-04-09 13:00:00,13.8,62.0,11.0,712,173,0,539,0,7,0,0,40,108,37,15,9,0,7,0,0,0,130,5,0,38,143,13,04,1204091300
2012-04-09 14:00:00,14.4,55.0,11.0,351,43,0,308,0,7,0,0,40,109,36,15,9,0,7,0,0,0,0,5,0,38,42,14,04,1204091400
2012-04-09 15:00:00,14.6,52.0,10.0,356,43,0,313,0,7,0,0,41,110,37,19,9,0,7,0,0,0,0,5,0,39,39,15,04,1204091500
2012-04-09 16:00:00,14.6,56.0,10.0,484,41,2,441,0,7,0,0,41,107,36,15,9,0,8,0,0,0,135,5,0,38,40,16,04,1204091600
2012-04-09 17:00:00,14.6,47.0,10.0,548,171,2,375,0,7,0,0,30,109,1,15,9,0,8,0,30,0,0,5,0,38,123,17,04,1204091700
2012-04-09 18:00:00,12.9,55.0,10.0,799,175,2,622,0,7,0,0,39,109,37,15,9,0,7,0,15,0,128,5,0,37,214,18,04,1204091800
2012-04-09 19:00:00,10.8,79.0,10.0,356,43,2,311,0,7,0,0,40,108,38,20,9,0,8,0,4,0,0,5,0,38,34,19,04,1204091900
2012-04-09 20:00:00,10.2,75.0,10.0,1133,38,4,1091,0,326,0,0,39,109,36,15,9,0,7,0,0,0,133,4,0,262,151,20,04,1204092000
2012-04-09 21:00:00,10.4,73.0,11.0,342,41,2,299,0,7,0,0,39,108,36,15,9,0,8,0,0,0,0,5,0,37,35,21,04,1204092100
2012-04-09 22:00:00,11.5,61.0,10.0,1147,173,0,974,0,7,0,0,40,108,36,19,9,0,58,0,0,0,133,5,0,417,142,22,04,1204092200
2012-04-09 23:00:00,11.5,63.0,10.0,799,43,0,756,0,7,0,0,42,109,36,20,9,0,57,0,0,0,0,5,0,424,47,23,04,1204092300
2012-04-10 00:00:00,10.2,79.0,10.0,4546,534,2,4010,0,7,0,0,40,109,35,17,9,3505,8,0,0,0,130,29,0,37,84,00,04,1204100000
2012-04-10 01:00:00,10.6,68.0,10.0,671,319,0,352,0,7,0,0,40,110,35,15,9,44,7,0,0,0,0,5,0,38,42,01,04,1204100100
2012-04-10 02:00:00,9.9,69.0,10.0,731,299,4,428,0,7,0,0,40,108,36,15,9,0,8,0,0,0,135,5,0,38,27,02,04,1204100200
2012-04-10 03:00:00,7.7,76.0,11.0,1064,333,2,729,21,7,0,0,40,110,37,15,9,0,18,0,0,0,0,21,0,38,413,03,04,1204100300
2012-04-10 04:00:00,7.7,82.0,11.0,881,297,2,582,0,7,0,0,40,111,36,15,9,0,58,0,0,0,0,37,0,37,232,04,04,1204100400
2012-04-10 05:00:00,8.8,76.0,10.0,1311,258,2,1051,0,333,0,0,40,110,36,18,9,0,8,0,0,0,134,4,0,245,114,05,04,1204100500
2012-04-10 06:00:00,8.6,84.0,11.0,1402,317,2,1083,0,331,0,0,45,109,36,17,9,1,8,0,0,0,0,40,0,256,231,06,04,1204100600
2012-04-10 07:00:00,9.6,80.0,10.0,543,237,0,306,0,7,0,0,40,111,36,17,9,0,7,0,0,0,0,5,0,37,37,07,04,1204100700
2012-04-10 08:00:00,9.7,79.0,10.0,488,43,2,443,0,7,0,0,41,111,36,19,9,0,7,0,0,0,132,5,0,38,38,08,04,1204100800
2012-04-10 09:00:00,9.9,84.0,10.0,616,169,4,443,0,7,0,0,40,111,38,15,9,0,8,0,0,0,1,5,0,38,171,09,04,1204100900
2012-04-10 10:00:00,10.8,78.0,10.0,479,171,0,308,0,7,0,0,40,111,37,19,9,0,7,0,0,0,0,5,0,39,34,10,04,1204101000
2012-04-10 11:00:00,11.7,69.0,10.0,484,171,0,313,0,7,0,0,40,111,38,15,9,0,8,0,0,0,0,5,0,38,42,11,04,1204101100
2012-04-10 12:00:00,12.6,65.0,10.0,612,175,4,433,0,7,0,0,42,111,37,19,9,0,8,0,0,0,129,5,0,38,28,12,04,1204101200
2012-04-10 13:00:00,13.4,56.0,10.0,502,196,0,306,0,7,0,0,30,111,38,15,9,0,8,0,0,0,0,5,0,37,46,13,04,1204101300
2012-04-10 14:00:00,15.6,52.0,11.0,735,198,0,537,0,7,0,0,40,111,36,16,9,0,8,0,0,0,123,5,0,38,144,14,04,1204101400
2012-04-10 15:00:00,16.0,54.0,11.0,479,171,0,308,0,7,0,0,40,111,37,15,9,0,7,0,0,0,0,5,0,38,39,15,04,1204101500
2012-04-10 16:00:00,15.1,48.0,11.0,1009,450,0,559,0,7,0,0,40,110,38,15,9,0,7,0,0,0,132,5,0,38,158,16,04,1204101600
2012-04-10 17:00:00,14.9,53.0,11.0,511,242,0,269,0,7,0,0,40,110,1,15,9,0,7,0,0,0,0,5,0,39,36,17,04,1204101700
2012-04-10 18:00:00,14.5,55.0,11.0,374,50,2,322,0,7,0,0,40,110,36,26,9,0,7,0,0,0,0,21,0,39,27,18,04,1204101800
2012-04-10 19:00:00,13.8,57.0,11.0,411,43,2,366,0,7,0,0,44,110,35,69,9,0,7,0,0,0,0,5,0,38,42,19,04,1204101900
2012-04-10 20:00:00,13.8,58.0,10.0,955,571,2,382,0,7,0,0,40,109,37,89,9,0,6,0,0,0,0,5,0,39,41,20,04,1204102000
2012-04-10 21:00:00,13.8,61.0,3.0,740,262,0,478,0,7,0,0,40,110,35,61,9,0,7,0,0,0,128,5,0,38,38,21,04,1204102100
2012-04-10 22:00:00,12.0,69.0,10.0,1005,45,0,960,0,335,0,0,40,110,37,62,9,0,7,0,22,0,0,4,0,223,111,22,04,1204102200
2012-04-10 23:00:00,11.2,72.0,11.0,1055,223,0,832,0,7,0,0,40,110,36,180,9,0,7,0,11,0,0,5,0,38,389,23,04,1204102300
2012-04-11 00:00:00,10.6,69.0,11.0,653,274,2,377,0,7,0,0,40,111,36,19,9,0,74,0,8,0,0,5,0,38,30,00,04,1204110000
2012-04-11 01:00:00,10.2,69.0,11.0,3141,2200,0,941,0,326,0,0,40,110,35,15,9,0,8,0,0,0,128,4,0,266,0,01,04,1204110100
2012-04-11 02:00:00,10.7,65.0,10.0,726,397,2,327,0,7,0,0,30,110,36,15,9,0,8,0,0,0,0,40,0,38,34,02,04,1204110200
2012-04-11 03:00:00,10.6,69.0,10.0,1439,477,2,960,21,7,0,0,40,110,37,16,9,0,57,0,0,0,0,27,0,38,598,03,04,1204110300
2012-04-11 04:00:00,10.2,72.0,3.0,1064,313,2,749,21,7,0,0,40,110,37,15,9,0,58,0,0,0,131,32,0,38,251,04,04,1204110400
2012-04-11 05:00:00,9.9,79.0,11.0,1517,132,2,1383,0,334,0,0,40,111,36,18,9,0,61,0,0,0,0,4,0,435,335,05,04,1204110500
2012-04-11 06:00:00,9.2,79.0,10.0,1014,43,2,969,0,335,0,0,40,110,37,15,9,0,7,0,0,0,0,4,0,247,165,06,04,1204110600
2012-04-11 07:00:00,10.8,73.0,10.0,822,43,4,775,0,7,0,0,40,111,37,16,9,0,58,0,0,0,122,21,0,49,305,07,04,1204110700
2012-04-11 08:00:00,10.5,77.0,10.0,365,45,0,320,0,7,0,0,42,112,38,15,9,0,8,0,0,0,0,5,0,39,45,08,04,1204110800
2012-04-11 09:00:00,11.3,71.0,10.0,507,43,2,462,0,7,0,0,31,111,37,19,9,0,8,0,0,0,149,5,0,38,48,09,04,1204110900
2012-04-11 10:00:00,11.0,75.0,3.0,356,43,2,311,0,7,0,0,41,111,38,15,9,0,7,0,0,0,0,5,0,39,39,10,04,1204111000
2012-04-11 11:00:00,10.1,80.0,10.0,484,43,0,441,0,7,0,0,40,111,38,15,9,0,7,0,0,0,125,5,0,38,46,11,04,1204111100
2012-04-11 12:00:00,9.9,82.0,3.0,511,45,4,462,0,7,0,0,40,111,38,19,9,0,8,0,0,0,157,5,0,39,29,12,04,1204111200
2012-04-11 13:00:00,9.6,82.0,3.0,667,358,0,309,0,7,0,0,40,111,41,19,9,0,7,0,0,0,0,5,0,39,31,13,04,1204111300
2012-04-11 14:00:00,9.1,86.0,6.0,2156,43,2,2111,0,7,0,0,40,121,1815,15,9,0,7,0,0,0,0,5,0,39,53,14,04,1204111400
2012-04-11 15:00:00,9.1,86.0,6.0,639,166,2,471,0,7,0,0,45,110,37,15,9,0,8,0,0,0,130,5,0,38,67,15,04,1204111500
2012-04-11 16:00:00,9.1,86.0,6.0,434,169,2,263,0,7,0,0,40,110,1,15,9,0,8,0,0,0,0,5,0,39,29,16,04,1204111600
2012-04-11 17:00:00,9.7,86.0,6.0,484,171,4,309,0,7,0,0,40,110,36,16,9,0,8,0,0,0,0,5,0,38,40,17,04,1204111700
2012-04-11 18:00:00,9.7,87.0,6.0,855,43,0,812,0,7,0,0,40,111,36,382,9,0,61,0,0,0,122,5,0,39,0,18,04,1204111800
2012-04-11 19:00:00,9.4,87.0,6.0,2170,43,0,2127,0,7,0,0,40,122,1810,18,9,0,18,0,0,0,0,5,0,38,60,19,04,1204111900
2012-04-11 20:00:00,9.2,89.0,5.0,470,43,4,423,0,7,0,0,40,111,37,15,9,0,18,0,0,0,0,5,0,39,142,20,04,1204112000
2012-04-11 21:00:00,8.9,89.0,6.0,552,43,2,507,0,7,0,0,41,111,36,19,9,0,63,0,0,0,0,5,0,38,178,21,04,1204112100
2012-04-11 23:00:00,8.5,88.0,11.0,2531,484,2,2045,0,7,0,7,41,122,1743,15,9,0,8,0,6,0,0,5,0,38,44,23,04,1204112300
2012-04-12 00:00:00,8.2,88.0,11.0,2271,415,2,1854,0,323,0,743,40,110,36,19,9,0,7,0,5,0,5,5,0,382,170,00,04,1204120000
2012-04-12 01:00:00,7.6,89.0,11.0,1224,420,4,800,0,7,0,144,40,111,36,15,9,0,8,0,0,0,132,5,0,38,255,01,04,1204120100
2012-04-12 02:00:00,7.1,90.0,11.0,1288,61,2,1225,0,7,0,0,40,110,37,15,9,0,7,0,0,0,437,43,0,37,483,02,04,1204120200
2012-04-12 03:00:00,7.1,90.0,11.0,918,198,0,720,21,7,100,0,40,111,36,24,9,0,111,0,25,0,7,5,0,40,184,03,04,1204120300
2012-04-12 04:00:00,7.8,89.0,6.0,804,187,4,613,0,7,0,0,44,110,37,15,9,0,69,0,10,0,0,41,0,39,232,04,04,1204120400
2012-04-12 05:00:00,8.0,89.0,10.0,3363,614,0,2749,0,332,0,0,40,121,1755,19,9,0,8,0,0,0,0,4,0,280,181,05,04,1204120500
2012-04-12 06:00:00,8.2,88.0,10.0,1361,301,2,1058,0,338,0,0,40,111,38,18,9,0,8,0,0,0,0,4,0,265,227,06,04,1204120600
2012-04-12 07:00:00,8.8,89.0,10.0,1000,43,2,955,0,336,0,0,40,111,0,15,9,0,8,0,0,0,0,4,0,297,135,07,04,1204120700
2012-04-12 08:00:00,9.1,86.0,10.0,603,43,0,560,0,7,0,0,40,111,36,15,9,0,8,245,0,0,0,5,0,38,46,08,04,1204120800
2012-04-12 09:00:00,10.4,80.0,11.0,365,45,0,320,0,7,0,0,41,112,39,15,9,0,7,0,0,0,0,5,0,39,46,09,04,1204120900
2012-04-12 10:00:00,11.5,71.0,10.0,447,45,0,402,0,7,0,0,41,112,1,19,9,1,8,0,0,0,123,5,0,38,38,10,04,1204121000
2012-04-12 11:00:00,12.8,62.0,10.0,420,43,0,377,0,7,0,0,31,111,1,15,9,0,7,0,0,0,0,5,0,39,152,11,04,1204121100
2012-04-12 12:00:00,13.1,58.0,10.0,488,178,0,310,0,7,0,0,40,111,38,19,9,1,7,0,0,0,0,5,0,37,36,12,04,1204121200
2012-04-12 13:00:00,13.0,67.0,12.0,594,43,0,551,0,7,0,0,40,111,38,18,9,0,7,0,0,0,127,5,0,38,151,13,04,1204121300
2012-04-12 14:00:00,13.1,66.0,12.0,2458,43,2,2413,0,7,0,0,40,122,1841,21,9,0,7,0,0,0,0,5,0,38,323,14,04,1204121400
2012-04-12 15:00:00,12.1,74.0,11.0,2531,171,2,2358,0,7,0,0,40,122,1835,15,9,0,7,0,0,0,128,5,0,38,152,15,04,1204121500
2012-04-12 16:00:00,10.6,67.0,12.0,1610,173,2,1435,0,7,0,0,40,119,1190,19,9,0,8,0,0,0,0,5,0,38,0,16,04,1204121600
2012-04-12 17:00:00,10.4,70.0,10.0,594,175,4,415,0,7,0,0,43,111,38,15,9,0,7,0,0,0,0,5,0,38,142,17,04,1204121700
2012-04-12 18:00:00,9.6,71.0,11.0,507,43,2,462,0,7,0,0,40,111,37,15,9,0,8,0,0,0,135,5,0,38,57,18,04,1204121800
2012-04-12 19:00:00,9.2,74.0,6.0,461,43,2,416,0,7,0,0,40,111,37,17,9,0,7,0,0,0,0,5,0,38,145,19,04,1204121900
2012-04-12 20:00:00,9.4,72.0,11.0,507,41,0,466,0,7,0,0,40,111,37,15,9,0,8,0,0,0,155,5,0,38,41,20,04,1204122000
2012-04-12 21:00:00,8.4,80.0,11.0,466,43,2,421,0,7,0,0,40,111,37,15,9,0,8,0,0,0,0,5,0,38,151,21,04,1204122100
2012-04-12 22:00:00,8.2,82.0,11.0,722,45,2,675,0,7,0,0,40,111,37,172,9,0,18,0,0,0,1,5,0,38,237,22,04,1204122200
2012-04-12 23:00:00,7.8,84.0,11.0,749,171,2,576,0,7,0,0,40,111,36,15,9,0,20,0,0,0,129,5,0,38,166,23,04,1204122300
2012-04-13 00:00:00,8.0,83.0,11.0,1279,566,4,709,0,7,0,0,45,111,37,185,9,0,18,0,21,0,0,5,0,38,233,00,04,1204130000
2012-04-13 01:00:00,6.6,86.0,12.0,3779,1871,2,1906,0,7,0,0,40,111,38,19,9,0,18,0,10,0,132,21,0,38,1463,01,04,1204130100
2012-04-13 02:00:00,6.9,85.0,12.0,635,331,2,302,0,7,0,0,40,111,37,19,9,0,18,0,0,0,0,5,0,38,18,02,04,1204130200
2012-04-13 03:00:00,6.2,86.0,12.0,1631,269,0,1362,21,7,0,0,40,110,0,15,9,0,117,0,0,0,133,5,0,38,867,03,04,1204130300
2012-04-13 04:00:00,6.2,85.0,11.0,804,274,2,528,0,7,0,0,40,110,37,18,9,0,68,0,0,0,0,48,0,37,154,04,04,1204130400
2012-04-13 05:00:00,6.7,86.0,11.0,1910,472,0,1438,0,335,0,0,40,111,37,15,9,0,58,0,0,0,122,37,0,265,409,05,04,1204130500
2012-04-13 06:00:00,7.0,86.0,11.0,1041,43,2,996,0,331,0,0,41,110,37,15,9,1,12,0,0,0,0,4,0,320,116,06,04,1204130600
2012-04-13 07:00:00,8.0,83.0,11.0,356,43,0,313,0,7,0,0,30,111,37,15,9,0,7,0,0,0,0,5,0,39,53,07,04,1204130700
2012-04-13 08:00:00,8.1,85.0,10.0,493,43,2,448,0,7,0,0,40,111,37,16,9,0,8,0,0,0,137,5,0,38,40,08,04,1204130800
2012-04-13 09:00:00,8.4,82.0,11.0,356,43,2,311,0,7,0,0,40,111,36,15,9,0,7,0,0,0,0,5,0,38,43,09,04,1204130900
2012-04-13 10:00:00,9.0,78.0,12.0,351,41,0,310,0,7,0,0,40,112,38,15,9,0,7,0,0,0,0,5,0,38,39,10,04,1204131000
2012-04-13 11:00:00,9.9,77.0,12.0,493,178,2,313,0,7,0,0,40,112,38,15,9,0,8,0,0,0,7,5,0,39,33,11,04,1204131100
2012-04-13 12:00:00,10.7,75.0,12.0,2275,43,2,2230,0,7,0,0,41,122,1808,15,9,0,7,0,0,0,125,5,0,38,53,12,04,1204131200
2012-04-13 13:00:00,11.0,73.0,12.0,361,43,2,316,0,7,0,0,43,111,37,19,9,0,8,0,0,0,0,5,0,38,39,13,04,1204131300
2012-04-13 14:00:00,12.0,70.0,12.0,356,43,2,311,0,7,0,0,40,111,37,15,9,0,7,0,0,0,0,5,0,39,41,14,04,1204131400
2012-04-13 15:00:00,12.2,71.0,12.0,319,43,0,276,0,7,0,0,40,111,1,15,9,0,7,0,0,0,0,5,0,39,42,15,04,1204131500
2012-04-13 16:00:00,12.6,66.0,12.0,562,169,0,393,0,7,0,0,40,111,1,19,9,0,8,0,0,0,122,5,0,38,33,16,04,1204131600
2012-04-13 17:00:00,12.4,66.0,12.0,1869,173,0,1696,0,7,0,0,40,110,36,18,10,0,7,0,0,0,1,5,0,38,1424,17,04,1204131700
2012-04-13 18:00:00,11.6,67.0,12.0,667,175,0,492,0,7,0,0,40,111,36,15,9,0,58,0,0,0,129,5,0,38,44,18,04,1204131800
2012-04-13 19:00:00,10.5,72.0,12.0,484,43,2,439,0,7,0,0,41,110,38,15,9,0,7,0,0,0,127,5,0,39,41,19,04,1204131900
2012-04-13 20:00:00,10.5,69.0,12.0,836,43,0,793,0,7,16,0,30,110,36,176,9,0,6,0,0,0,127,5,0,38,233,20,04,1204132000
2012-04-13 21:00:00,9.7,72.0,12.0,584,41,2,541,0,7,0,0,40,110,37,71,9,0,7,0,0,0,1,5,0,38,216,21,04,1204132100
2012-04-13 22:00:00,10.0,74.0,12.0,977,43,2,932,0,7,0,0,40,111,36,83,9,0,7,263,0,0,136,5,0,38,197,22,04,1204132200
2012-04-13 23:00:00,9.6,74.0,12.0,548,173,4,371,0,7,0,0,40,111,38,15,9,0,74,0,0,0,0,5,0,38,34,23,04,1204132300
2012-04-14 00:00:00,9.0,79.0,12.0,630,173,2,455,0,7,0,0,42,111,37,15,10,0,19,0,0,0,135,5,0,39,35,00,04,1204140000
2012-04-14 01:00:00,8.5,81.0,13.0,1462,564,0,898,0,332,0,0,40,111,36,15,9,0,8,0,6,0,0,4,0,304,33,01,04,1204140100
2012-04-14 02:00:00,6.2,82.0,12.0,1622,278,2,1342,0,332,0,0,42,110,36,14,9,0,58,0,6,0,130,4,0,386,215,02,04,1204140200
2012-04-14 03:00:00,6.4,83.0,11.0,3102,596,0,2506,0,7,0,0,40,122,1806,15,9,0,7,0,7,0,134,5,0,49,305,03,04,1204140300
2012-04-14 04:00:00,6.6,79.0,11.0,859,434,0,425,21,7,0,0,40,111,37,15,9,0,57,0,6,0,7,5,0,38,72,04,04,1204140400
2012-04-14 05:00:00,7.5,79.0,10.0,1302,415,0,887,0,334,0,0,40,110,37,15,9,0,8,0,36,0,124,4,0,38,132,05,04,1204140500
2012-04-14 06:00:00,8.1,79.0,10.0,1261,242,0,1019,0,334,0,0,40,111,37,15,9,0,8,0,15,0,0,5,0,314,131,06,04,1204140600
2012-04-14 07:00:00,8.7,81.0,11.0,575,118,0,457,0,7,0,0,40,111,38,15,9,0,7,0,4,0,130,5,0,49,42,07,04,1204140700
2012-04-14 08:00:00,9.5,79.0,11.0,498,180,0,318,0,7,0,0,41,111,37,15,9,0,7,0,1,0,0,5,0,39,46,08,04,1204140800
2012-04-14 09:00:00,9.3,79.0,11.0,2234,173,2,2059,0,7,0,0,46,122,1781,15,9,0,7,0,1,0,0,5,0,39,27,09,04,1204140900
2012-04-14 10:00:00,9.9,77.0,11.0,493,171,2,320,0,7,0,0,40,111,37,15,9,0,8,0,1,0,7,5,0,38,42,10,04,1204141000
2012-04-14 11:00:00,11.1,75.0,12.0,484,173,0,311,0,7,0,0,41,111,37,15,9,0,7,0,1,0,0,5,0,39,39,11,04,1204141100
2012-04-14 12:00:00,11.2,72.0,12.0,575,173,4,398,0,7,0,0,40,111,1,15,9,0,7,0,0,0,126,5,0,39,38,12,04,1204141200
2012-04-14 13:00:00,11.7,68.0,12.0,2275,173,0,2102,0,7,0,0,40,122,1807,15,9,0,8,0,1,0,0,5,0,38,50,13,04,1204141300
2012-04-14 14:00:00,13.0,63.0,12.0,2266,173,2,2091,0,7,0,0,40,121,1799,15,9,0,8,0,1,0,0,5,0,38,48,14,04,1204141400
2012-04-14 15:00:00,13.2,62.0,12.0,475,171,0,304,0,7,0,0,42,111,37,15,9,0,8,0,1,0,0,5,0,38,31,15,04,1204141500
2012-04-14 16:00:00,13.4,60.0,12.0,790,324,2,464,0,7,0,0,40,111,37,15,9,0,7,0,0,0,135,5,0,39,59,16,04,1204141600
2012-04-14 17:00:00,13.4,61.0,12.0,831,491,2,338,0,7,0,0,39,110,36,15,9,0,7,0,0,0,0,38,0,39,38,17,04,1204141700
2012-04-14 18:00:00,12.2,69.0,12.0,580,274,0,306,0,7,0,0,39,111,36,15,9,0,7,0,0,0,0,5,0,39,38,18,04,1204141800
2012-04-14 19:00:00,9.6,72.0,12.0,827,246,2,579,0,7,0,0,40,110,37,15,9,0,7,0,0,0,143,5,0,39,167,19,04,1204141900
2012-04-14 20:00:00,9.7,73.0,11.0,2760,2392,2,366,0,7,0,0,39,110,37,20,9,0,65,0,0,0,7,5,0,39,28,20,04,1204142000
2012-04-14 21:00:00,10.5,75.0,11.0,2476,2001,0,475,0,7,0,0,40,110,37,15,9,0,59,0,0,0,132,5,0,38,23,21,04,1204142100
2012-04-14 22:00:00,10.7,69.0,11.0,717,171,2,544,0,7,0,0,44,110,36,19,9,0,7,0,0,0,130,5,0,38,139,22,04,1204142200
2012-04-14 23:00:00,9.4,79.0,10.0,676,175,2,499,0,7,0,0,39,111,36,15,9,0,70,0,0,0,144,5,0,39,24,23,04,1204142300
2012-04-15 00:00:00,8.1,82.0,11.0,1034,43,4,987,0,329,0,0,40,112,36,15,9,0,8,0,0,0,132,4,0,302,0,00,04,1204150000
2012-04-15 01:00:00,8.4,82.0,11.0,379,63,2,314,0,7,0,0,40,110,37,15,9,0,8,0,0,0,0,5,0,49,34,01,04,1204150100
2012-04-15 02:00:00,8.0,80.0,11.0,365,63,4,298,0,7,0,0,40,111,36,15,9,0,8,0,0,0,0,5,0,39,28,02,04,1204150200
2012-04-15 03:00:00,8.4,76.0,11.0,1069,61,0,1008,0,322,0,0,40,110,37,19,9,1,7,0,5,0,0,4,0,247,207,03,04,1204150300
2012-04-15 04:00:00,7.9,79.0,11.0,959,61,2,896,0,322,0,0,41,110,35,19,9,0,8,0,1,0,0,4,0,215,132,04,04,1204150400
2012-04-15 05:00:00,7.7,80.0,10.0,1115,180,2,933,0,334,0,0,30,111,37,17,9,0,8,0,0,0,6,4,0,248,129,05,04,1204150500
2012-04-15 06:00:00,7.8,79.0,11.0,493,187,0,306,0,7,0,0,40,110,36,15,9,0,7,0,0,0,0,5,0,38,39,06,04,1204150600
2012-04-15 07:00:00,8.3,76.0,11.0,456,189,0,267,0,7,0,0,40,111,1,15,9,0,7,0,0,0,0,5,0,39,33,07,04,1204150700
2012-04-15 08:00:00,9.1,74.0,11.0,744,194,4,546,0,7,0,0,40,111,38,15,9,0,8,0,0,0,132,5,0,38,143,08,04,1204150800
2012-04-15 09:00:00,9.8,72.0,11.0,361,43,2,316,0,7,0,0,40,111,39,15,9,0,8,0,0,0,0,5,0,39,43,09,04,1204150900
2012-04-15 10:00:00,10.9,67.0,11.0,447,43,2,402,0,7,0,0,41,111,0,19,9,0,7,0,0,0,123,5,0,39,41,10,04,1204151000
2012-04-15 11:00:00,12.4,62.0,11.0,822,43,2,777,0,7,0,0,43,111,37,15,9,0,7,0,0,0,455,5,0,38,50,11,04,1204151100
2012-04-15 12:00:00,13.1,57.0,11.0,475,173,2,300,0,7,0,0,40,111,38,15,10,0,7,0,0,0,0,5,0,39,28,12,04,1204151200
